"","row","method","treat","combination","column","blank","fileName","sampling","value","ID"
"270","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s6.txt",6,0.051,"T_Low_1"
"271","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s5.txt",5,0.047,"T_Low_1"
"272","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s4.txt",4,0.046,"T_Low_1"
"273","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s3.txt",3,0.046,"T_Low_1"
"274","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s2.txt",2,0.046,"T_Low_1"
"275","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s15.txt",15,0.054,"T_Low_1"
"276","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s14.txt",14,0.055,"T_Low_1"
"277","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s13.txt",13,0.057,"T_Low_1"
"278","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s12.txt",12,0.055,"T_Low_1"
"279","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s10.txt",10,0.055,"T_Low_1"
"280","F","440","flucinc","mono","V2",0.04,"./flucinc_mono_s1.txt",1,0.045,"T_Low_1"
"281","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s9.txt",9,0.073,"A_Low_1"
"282","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s8.txt",8,0.069,"A_Low_1"
"283","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s7.txt",7,0.068,"A_Low_1"
"284","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s6.txt",6,0.059,"A_Low_1"
"285","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s5.txt",5,0.053,"A_Low_1"
"286","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s4.txt",4,0.049,"A_Low_1"
"287","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s3.txt",3,0.047,"A_Low_1"
"288","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s2.txt",2,0.046,"A_Low_1"
"289","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s15.txt",15,0.078,"A_Low_1"
"290","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s14.txt",14,0.083,"A_Low_1"
"291","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s13.txt",13,0.077,"A_Low_1"
"292","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s12.txt",12,0.067,"A_Low_1"
"293","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s10.txt",10,0.072,"A_Low_1"
"294","B","450","flucinc","mono","V2",0.04,"./flucinc_mono_s1.txt",1,0.046,"A_Low_1"
"295","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s9.txt",9,0.056,"D_Low_1"
"296","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s8.txt",8,0.057,"D_Low_1"
"297","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s7.txt",7,0.054,"D_Low_1"
"298","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s6.txt",6,0.05,"D_Low_1"
"299","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s5.txt",5,0.047,"D_Low_1"
"300","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s4.txt",4,0.047,"D_Low_1"
"301","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s3.txt",3,0.046,"D_Low_1"
"302","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s2.txt",2,0.047,"D_Low_1"
"303","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s15.txt",15,0.069,"D_Low_1"
"304","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s14.txt",14,0.062,"D_Low_1"
"305","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s13.txt",13,0.059,"D_Low_1"
"306","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s12.txt",12,0.058,"D_Low_1"
"307","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s10.txt",10,0.059,"D_Low_1"
"308","C","450","flucinc","mono","V2",0.039,"./flucinc_mono_s1.txt",1,0.046,"D_Low_1"
"309","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s9.txt",9,0.046,"G_Low_1"
"310","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s8.txt",8,0.045,"G_Low_1"
"311","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s7.txt",7,0.046,"G_Low_1"
"312","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s6.txt",6,0.045,"G_Low_1"
"313","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s5.txt",5,0.044,"G_Low_1"
"314","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s4.txt",4,0.044,"G_Low_1"
"315","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s3.txt",3,0.045,"G_Low_1"
"316","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s2.txt",2,0.045,"G_Low_1"
"317","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s15.txt",15,0.053,"G_Low_1"
"318","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s14.txt",14,0.05,"G_Low_1"
"319","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s13.txt",13,0.05,"G_Low_1"
"320","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s12.txt",12,0.045,"G_Low_1"
"321","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s10.txt",10,0.046,"G_Low_1"
"322","D","450","flucinc","mono","V2",0.04,"./flucinc_mono_s1.txt",1,0.045,"G_Low_1"
"323","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s9.txt",9,0.068,"R_Low_1"
"324","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s8.txt",8,0.062,"R_Low_1"
"325","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s7.txt",7,0.067,"R_Low_1"
"326","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s6.txt",6,0.065,"R_Low_1"
"327","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s5.txt",5,0.058,"R_Low_1"
"328","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s4.txt",4,0.05,"R_Low_1"
"329","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s3.txt",3,0.048,"R_Low_1"
"330","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s2.txt",2,0.047,"R_Low_1"
"331","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s15.txt",15,0.064,"R_Low_1"
"332","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s14.txt",14,0.063,"R_Low_1"
"333","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s13.txt",13,0.063,"R_Low_1"
"334","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s12.txt",12,0.06,"R_Low_1"
"335","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s10.txt",10,0.068,"R_Low_1"
"336","E","450","flucinc","mono","V2",0.041,"./flucinc_mono_s1.txt",1,0.047,"R_Low_1"
"337","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s9.txt",9,0.063,"T_Low_1"
"338","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s8.txt",8,0.064,"T_Low_1"
"339","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s7.txt",7,0.064,"T_Low_1"
"340","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s6.txt",6,0.051,"T_Low_1"
"341","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s5.txt",5,0.046,"T_Low_1"
"342","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s4.txt",4,0.047,"T_Low_1"
"343","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s3.txt",3,0.045,"T_Low_1"
"344","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s2.txt",2,0.045,"T_Low_1"
"345","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s15.txt",15,0.054,"T_Low_1"
"346","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s14.txt",14,0.053,"T_Low_1"
"347","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s13.txt",13,0.055,"T_Low_1"
"348","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s12.txt",12,0.055,"T_Low_1"
"349","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s10.txt",10,0.055,"T_Low_1"
"350","F","450","flucinc","mono","V2",0.04,"./flucinc_mono_s1.txt",1,0.044,"T_Low_1"
"351","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s9.txt",9,0.061,"A_Low_1"
"352","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s8.txt",8,0.059,"A_Low_1"
"353","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s7.txt",7,0.055,"A_Low_1"
"354","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s6.txt",6,0.048,"A_Low_1"
"355","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s5.txt",5,0.045,"A_Low_1"
"356","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s4.txt",4,0.042,"A_Low_1"
"357","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s3.txt",3,0.04,"A_Low_1"
"358","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s2.txt",2,0.04,"A_Low_1"
"359","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s15.txt",15,0.058,"A_Low_1"
"360","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s14.txt",14,0.065,"A_Low_1"
"361","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s13.txt",13,0.064,"A_Low_1"
"362","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s12.txt",12,0.056,"A_Low_1"
"363","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s10.txt",10,0.059,"A_Low_1"
"364","B","650","flucinc","mono","V2",0.037,"./flucinc_mono_s1.txt",1,0.039,"A_Low_1"
"365","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s9.txt",9,0.045,"D_Low_1"
"366","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s8.txt",8,0.045,"D_Low_1"
"367","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s7.txt",7,0.043,"D_Low_1"
"368","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s6.txt",6,0.04,"D_Low_1"
"369","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s5.txt",5,0.038,"D_Low_1"
"370","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s4.txt",4,0.038,"D_Low_1"
"371","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s3.txt",3,0.038,"D_Low_1"
"372","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s2.txt",2,0.038,"D_Low_1"
"373","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s15.txt",15,0.048,"D_Low_1"
"374","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s14.txt",14,0.046,"D_Low_1"
"375","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s13.txt",13,0.044,"D_Low_1"
"376","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s12.txt",12,0.044,"D_Low_1"
"377","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s10.txt",10,0.045,"D_Low_1"
"378","C","650","flucinc","mono","V2",0.034,"./flucinc_mono_s1.txt",1,0.039,"D_Low_1"
"379","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s9.txt",9,0.039,"G_Low_1"
"380","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s8.txt",8,0.039,"G_Low_1"
"381","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s7.txt",7,0.039,"G_Low_1"
"382","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s6.txt",6,0.039,"G_Low_1"
"383","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s5.txt",5,0.039,"G_Low_1"
"384","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s4.txt",4,0.038,"G_Low_1"
"385","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s3.txt",3,0.039,"G_Low_1"
"386","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s2.txt",2,0.039,"G_Low_1"
"387","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s15.txt",15,0.042,"G_Low_1"
"388","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s14.txt",14,0.041,"G_Low_1"
"389","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s13.txt",13,0.041,"G_Low_1"
"390","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s12.txt",12,0.039,"G_Low_1"
"391","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s10.txt",10,0.039,"G_Low_1"
"392","D","650","flucinc","mono","V2",0.037,"./flucinc_mono_s1.txt",1,0.039,"G_Low_1"
"393","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s9.txt",9,0.053,"R_Low_1"
"394","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s8.txt",8,0.049,"R_Low_1"
"395","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s7.txt",7,0.048,"R_Low_1"
"396","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s6.txt",6,0.054,"R_Low_1"
"397","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s5.txt",5,0.044,"R_Low_1"
"398","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s4.txt",4,0.041,"R_Low_1"
"399","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s3.txt",3,0.041,"R_Low_1"
"400","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s2.txt",2,0.04,"R_Low_1"
"401","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s15.txt",15,0.048,"R_Low_1"
"402","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s14.txt",14,0.047,"R_Low_1"
"403","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s13.txt",13,0.046,"R_Low_1"
"404","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s12.txt",12,0.047,"R_Low_1"
"405","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s10.txt",10,0.054,"R_Low_1"
"406","E","650","flucinc","mono","V2",0.037,"./flucinc_mono_s1.txt",1,0.04,"R_Low_1"
"407","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s9.txt",9,0.051,"T_Low_1"
"408","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s8.txt",8,0.052,"T_Low_1"
"409","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s7.txt",7,0.052,"T_Low_1"
"410","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s6.txt",6,0.042,"T_Low_1"
"411","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s5.txt",5,0.039,"T_Low_1"
"412","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s4.txt",4,0.039,"T_Low_1"
"413","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s3.txt",3,0.04,"T_Low_1"
"414","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s2.txt",2,0.04,"T_Low_1"
"415","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s15.txt",15,0.045,"T_Low_1"
"416","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s14.txt",14,0.045,"T_Low_1"
"417","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s13.txt",13,0.046,"T_Low_1"
"418","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s12.txt",12,0.047,"T_Low_1"
"419","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s10.txt",10,0.046,"T_Low_1"
"420","F","650","flucinc","mono","V2",0.037,"./flucinc_mono_s1.txt",1,0.039,"T_Low_1"
"421","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,124,"A_Low_2"
"422","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,109,"A_Low_2"
"423","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,104,"A_Low_2"
"424","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,108,"A_Low_2"
"425","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,55,"A_Low_2"
"426","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,11,"A_Low_2"
"427","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,9,"A_Low_2"
"428","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,4,"A_Low_2"
"429","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,180,"A_Low_2"
"430","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,260,"A_Low_2"
"431","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,197,"A_Low_2"
"432","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,170,"A_Low_2"
"433","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,211,"A_Low_2"
"434","B","395,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,4,"A_Low_2"
"435","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,65,"D_Low_2"
"436","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,49,"D_Low_2"
"437","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,34,"D_Low_2"
"438","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,35,"D_Low_2"
"439","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,16,"D_Low_2"
"440","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,9,"D_Low_2"
"441","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,4,"D_Low_2"
"442","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,5,"D_Low_2"
"443","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,11,"D_Low_2"
"444","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,3,"D_Low_2"
"445","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,8,"D_Low_2"
"446","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,10,"D_Low_2"
"447","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,27,"D_Low_2"
"448","C","395,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,2,"D_Low_2"
"449","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,8,"G_Low_2"
"450","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,0,"G_Low_2"
"451","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,3,"G_Low_2"
"452","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,6,"G_Low_2"
"453","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,3,"G_Low_2"
"454","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,6,"G_Low_2"
"455","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,0,"G_Low_2"
"456","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,2,"G_Low_2"
"457","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,4,"G_Low_2"
"458","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,6,"G_Low_2"
"459","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,4,"G_Low_2"
"460","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,10,"G_Low_2"
"461","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,0,"G_Low_2"
"462","D","395,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,2,"G_Low_2"
"463","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,72,"R_Low_2"
"464","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,51,"R_Low_2"
"465","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,78,"R_Low_2"
"466","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,135,"R_Low_2"
"467","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,160,"R_Low_2"
"468","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,36,"R_Low_2"
"469","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,17,"R_Low_2"
"470","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,10,"R_Low_2"
"471","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,5,"R_Low_2"
"472","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,7,"R_Low_2"
"473","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,10,"R_Low_2"
"474","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,17,"R_Low_2"
"475","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,109,"R_Low_2"
"476","E","395,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,3,"R_Low_2"
"477","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s9.txt",9,42,"T_Low_2"
"478","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s8.txt",8,40,"T_Low_2"
"479","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s7.txt",7,29,"T_Low_2"
"480","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s6.txt",6,31,"T_Low_2"
"481","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s5.txt",5,12,"T_Low_2"
"482","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s4.txt",4,6,"T_Low_2"
"483","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s3.txt",3,0,"T_Low_2"
"484","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s2.txt",2,4,"T_Low_2"
"485","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s15.txt",15,62,"T_Low_2"
"486","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s14.txt",14,101,"T_Low_2"
"487","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s13.txt",13,73,"T_Low_2"
"488","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s12.txt",12,64,"T_Low_2"
"489","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s10.txt",10,53,"T_Low_2"
"490","F","395,680","flucinc","mono","V3",2,"./flucinc_mono_s1.txt",1,5,"T_Low_2"
"491","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,30,"A_Low_2"
"492","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,28,"A_Low_2"
"493","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,21,"A_Low_2"
"494","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,18,"A_Low_2"
"495","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,10,"A_Low_2"
"496","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,0,"A_Low_2"
"497","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,2,"A_Low_2"
"498","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,3,"A_Low_2"
"499","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,42,"A_Low_2"
"500","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,50,"A_Low_2"
"501","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,34,"A_Low_2"
"502","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,34,"A_Low_2"
"503","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,36,"A_Low_2"
"504","B","614,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,0,"A_Low_2"
"505","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,17,"D_Low_2"
"506","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,12,"D_Low_2"
"507","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s7.txt",7,6,"D_Low_2"
"508","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s6.txt",6,8,"D_Low_2"
"509","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s5.txt",5,1,"D_Low_2"
"510","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s4.txt",4,4,"D_Low_2"
"511","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s3.txt",3,0,"D_Low_2"
"512","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s2.txt",2,0,"D_Low_2"
"513","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s15.txt",15,0,"D_Low_2"
"514","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s14.txt",14,3,"D_Low_2"
"515","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s13.txt",13,3,"D_Low_2"
"516","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s12.txt",12,7,"D_Low_2"
"517","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s10.txt",10,3,"D_Low_2"
"518","C","614,680","flucinc","mono","V3",0,"./flucinc_mono_s1.txt",1,4,"D_Low_2"
"519","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s9.txt",9,0,"G_Low_2"
"520","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s8.txt",8,8,"G_Low_2"
"521","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s7.txt",7,2,"G_Low_2"
"522","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s6.txt",6,3,"G_Low_2"
"523","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s5.txt",5,1,"G_Low_2"
"524","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s4.txt",4,2,"G_Low_2"
"525","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s3.txt",3,0,"G_Low_2"
"526","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s2.txt",2,2,"G_Low_2"
"527","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s15.txt",15,1,"G_Low_2"
"528","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s14.txt",14,0,"G_Low_2"
"529","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s13.txt",13,5,"G_Low_2"
"530","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s12.txt",12,3,"G_Low_2"
"531","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s10.txt",10,3,"G_Low_2"
"532","D","614,680","flucinc","mono","V3",3,"./flucinc_mono_s1.txt",1,7,"G_Low_2"
"533","E","614,680","flucinc","mono","V3",0,"./flucinc_mono_s9.txt",9,11,"R_Low_2"
"534","E","614,680","flucinc","mono","V3",0,"./flucinc_mono_s8.txt",8,8,"R_Low_2"
